id,sire,dam,sex,generation
G0_1165,,,M,0
G0_1166,,,F,0
G0_1167,,,F,0
G0_1168,,,F,0
G0_1169,,,F,0
G0_1170,,,F,0
G0_1171,,,F,0
G0_1172,,,M,0
G0_1173,,,M,0
G0_1174,,,F,0
G0_1175,,,F,0
G0_1176,,,M,0
G0_1177,,,F,0
G0_1178,,,F,0
G0_1179,,,F,0
G0_1180,,,F,0
G0_1181,,,F,0
G0_1182,,,F,0
G0_1183,,,M,0
G0_1184,,,F,0
G0_1185,,,F,0
G0_1186,,,M,0
G0_1187,,,M,0
G0_1188,,,F,0
G0_1189,,,F,0
G0_1190,,,F,0
G0_1191,,,M,0
G0_1192,,,M,0
G0_1193,,,F,0
G0_1194,,,F,0
G0_1195,,,M,0
G0_1196,,,F,0
G0_1197,,,F,0
G0_1198,,,M,0
G0_1199,,,F,0
G0_1200,,,M,0
G0_1201,,,M,0
G0_1202,,,F,0
G0_1203,,,M,0
G0_1204,,,M,0
G0_1205,,,M,0
G0_1206,,,M,0
G0_1207,,,M,0
G0_1208,,,M,0
G0_1209,,,M,0
G0_1210,,,F,0
G0_1211,,,M,0
G0_1212,,,M,0
G0_1213,,,M,0
G0_1214,,,M,0
G0_1215,,,F,0
G0_1216,,,M,0
G0_1217,,,M,0
G0_1218,,,F,0
G0_1219,,,F,0
G0_1220,,,M,0
G0_1221,,,M,0
G0_1222,,,F,0
G0_1223,,,M,0
G0_1224,,,M,0
G0_1225,,,F,0
G0_1226,,,F,0
G0_1227,,,F,0
G0_1228,,,M,0
G0_1229,,,F,0
G0_1230,,,M,0
G0_1231,,,M,0
G0_1232,,,M,0
G0_1233,,,M,0
G0_1234,,,M,0
G0_1235,,,F,0
G0_1236,,,F,0
G0_1237,,,F,0
G0_1238,,,F,0
G0_1239,,,F,0
G0_1240,,,M,0
G0_1241,,,F,0
G0_1242,,,M,0
G0_1243,,,M,0
G0_1244,,,F,0
G0_1245,,,M,0
G0_1246,,,M,0
G0_1247,,,M,0
G0_1248,,,M,0
G0_1249,,,M,0
G0_1250,,,M,0
G0_1251,,,F,0
G0_1252,,,F,0
G0_1253,,,F,0
G0_1254,,,M,0
G0_1255,,,F,0
G0_1256,,,M,0
G0_1257,,,F,0
G0_1258,,,M,0
G0_1259,,,M,0
G0_1260,,,M,0
G0_1261,,,M,0
G0_1262,,,F,0
G0_1263,,,M,0
G0_1264,,,F,0
G0_1265,,,M,0
G0_1266,,,F,0
G0_1267,,,F,0
G0_1268,,,F,0
G0_1269,,,F,0
G0_1270,,,F,0
G0_1271,,,F,0
G0_1272,,,M,0
G0_1273,,,M,0
G0_1274,,,F,0
G0_1275,,,M,0
G0_1276,,,F,0
G0_1277,,,M,0
G0_1278,,,F,0
G0_1279,,,F,0
G0_1280,,,M,0
G0_1281,,,F,0
G0_1282,,,M,0
G0_1283,,,F,0
G0_1284,,,M,0
G0_1285,,,M,0
G0_1286,,,M,0
G0_1287,,,M,0
G0_1288,,,M,0
G0_1289,,,M,0
G0_1290,,,F,0
G0_1291,,,F,0
G0_1292,,,F,0
G0_1293,,,M,0
G0_1294,,,F,0
G0_1295,,,F,0
G0_1296,,,M,0
G0_1297,,,F,0
G0_1298,,,F,0
G0_1299,,,F,0
G0_1300,,,F,0
G0_1301,,,F,0
G0_1302,,,F,0
G0_1303,,,F,0
G0_1304,,,M,0
G0_1305,,,F,0
G0_1306,,,M,0
G0_1307,,,M,0
G0_1308,,,F,0
G0_1309,,,F,0
G0_1310,,,F,0
G0_1311,,,F,0
G0_1312,,,M,0
G0_1313,,,M,0
G0_1314,,,M,0
G0_1315,,,M,0
G0_1316,,,F,0
G0_1317,,,M,0
G0_1318,,,M,0
G0_1319,,,M,0
G0_1320,,,F,0
G0_1321,,,M,0
G0_1322,,,M,0
G0_1323,,,F,0
G0_1324,,,F,0
G0_1325,,,F,0
G0_1326,,,F,0
G0_1327,,,F,0
G0_1328,,,F,0
G0_1329,,,F,0
G0_1330,,,M,0
G0_1331,,,F,0
G0_1332,,,F,0
G0_1333,,,F,0
G0_1334,,,F,0
G0_1335,,,M,0
G0_1336,,,M,0
G0_1337,,,F,0
G0_1338,,,M,0
G0_1339,,,F,0
G0_1340,,,M,0
G0_1341,,,F,0
G0_1342,,,F,0
G0_1343,,,F,0
G0_1344,,,M,0
G0_1345,,,M,0
G0_1346,,,M,0
G0_1347,,,M,0
G0_1348,,,M,0
G0_1349,,,F,0
G0_1350,,,M,0
G0_1351,,,F,0
G0_1352,,,F,0
G0_1353,,,F,0
G0_1354,,,M,0
G0_1355,,,M,0
G0_1356,,,M,0
G0_1357,,,F,0
G0_1358,,,M,0
G0_1359,,,F,0
G0_1360,,,F,0
G0_1361,,,M,0
G0_1362,,,F,0
G0_1363,,,F,0
G0_1364,,,F,0
G0_1365,,,F,0
G0_1366,,,M,0
G0_1367,,,F,0
G0_1368,,,F,0
G0_1369,,,F,0
G0_1370,,,F,0
G0_1371,,,F,0
G0_1372,,,M,0
G0_1373,,,M,0
G0_1374,,,M,0
G0_1375,,,F,0
G0_1376,,,M,0
G0_1377,,,M,0
G0_1378,,,F,0
G0_1379,,,F,0
G0_1380,,,M,0
G0_1381,,,F,0
G0_1382,,,F,0
G0_1383,,,M,0
G0_1384,,,F,0
G0_1385,,,M,0
G0_1386,,,F,0
G0_1387,,,M,0
G0_1388,,,F,0
G0_1389,,,F,0
G0_1390,,,M,0
G0_1391,,,F,0
G0_1392,,,F,0
G0_1393,,,F,0
G0_1394,,,F,0
G0_1395,,,M,0
G0_1396,,,M,0
G0_1397,,,F,0
G0_1398,,,F,0
G0_1399,,,M,0
G0_1400,,,F,0
G0_1401,,,M,0
G0_1402,,,F,0
G0_1403,,,M,0
G0_1404,,,F,0
G0_1405,,,F,0
G0_1406,,,F,0
G0_1407,,,F,0
G0_1408,,,F,0
G0_1409,,,F,0
G0_1410,,,M,0
G0_1411,,,M,0
G0_1412,,,F,0
G0_1413,,,F,0
G0_1414,,,F,0
G0_1415,,,F,0
G0_1416,,,F,0
G0_1417,,,M,0
G0_1418,,,F,0
G0_1419,,,M,0
G0_1420,,,F,0
G0_1421,,,M,0
G0_1422,,,M,0
G0_1423,,,F,0
G0_1424,,,M,0
G0_1425,,,F,0
G0_1426,,,M,0
G0_1427,,,F,0
G0_1428,,,F,0
G0_1429,,,M,0
G0_1430,,,F,0
G0_1431,,,M,0
G0_1432,,,F,0
G0_1433,,,F,0
G0_1434,,,M,0
G0_1435,,,F,0
G0_1436,,,F,0
G0_1437,,,F,0
G0_1438,,,F,0
G0_1439,,,M,0
G0_1440,,,F,0
G0_1441,,,M,0
G0_1442,,,M,0
G0_1443,,,M,0
G0_1444,,,M,0
G0_1445,,,M,0
G0_1446,,,F,0
G0_1447,,,M,0
G0_1448,,,M,0
G0_1449,,,M,0
G0_1450,,,F,0
G0_1451,,,M,0
G0_1452,,,F,0
G0_1453,,,F,0
G0_1454,,,M,0
G0_1455,,,F,0
G0_1456,,,F,0
G0_1457,,,F,0
G0_1458,,,M,0
G0_1459,,,F,0
G0_1460,,,M,0
G0_1461,,,M,0
G0_1462,,,F,0
G0_1463,,,F,0
G0_1464,,,M,0
G0_1465,,,F,0
G0_1466,,,M,0
G0_1467,,,M,0
G0_1468,,,M,0
G0_1469,,,M,0
G0_1470,,,M,0
G0_1471,,,F,0
G0_1472,,,M,0
G0_1473,,,F,0
G0_1474,,,F,0
G0_1475,,,F,0
G0_1476,,,F,0
G0_1477,,,F,0
G0_1478,,,F,0
G0_1479,,,F,0
G0_1480,,,M,0
G0_1481,,,M,0
G0_1482,,,M,0
G0_1483,,,F,0
G0_1484,,,M,0
G0_1485,,,F,0
G0_1486,,,M,0
G0_1487,,,M,0
G0_1488,,,M,0
G0_1489,,,M,0
G0_1490,,,M,0
G0_1491,,,F,0
G0_1492,,,F,0
G0_1493,,,M,0
G0_1494,,,M,0
G0_1495,,,F,0
G0_1496,,,F,0
G0_1497,,,M,0
G0_1498,,,F,0
G0_1499,,,M,0
G0_1500,,,F,0
G0_1501,,,M,0
G0_1502,,,M,0
G0_1503,,,M,0
G0_1504,,,F,0
G0_1505,,,F,0
G0_1506,,,F,0
G0_1507,,,F,0
G0_1508,,,M,0
G0_1509,,,M,0
G0_1510,,,M,0
G0_1511,,,F,0
G0_1512,,,F,0
G0_1513,,,M,0
G0_1514,,,F,0
G0_1515,,,M,0
G0_1516,,,F,0
G0_1517,,,F,0
G0_1518,,,F,0
G0_1519,,,F,0
G0_1520,,,M,0
G0_1521,,,M,0
G0_1522,,,F,0
G0_1523,,,M,0
G0_1524,,,M,0
G0_1525,,,F,0
G0_1526,,,F,0
G0_1527,,,F,0
G0_1528,,,M,0
G0_1529,,,M,0
G0_1530,,,F,0
G0_1531,,,F,0
G0_1532,,,F,0
G0_1533,,,F,0
G0_1534,,,M,0
G0_1535,,,M,0
G0_1536,,,F,0
G0_1537,,,M,0
G0_1538,,,F,0
G0_1539,,,F,0
G0_1540,,,M,0
G0_1541,,,F,0
G0_1542,,,F,0
G0_1543,,,M,0
G0_1544,,,M,0
G0_1545,,,F,0
G0_1546,,,M,0
G0_1547,,,F,0
G0_1548,,,F,0
G0_1549,,,F,0
G0_1550,,,F,0
G0_1551,,,M,0
G0_1552,,,M,0
G0_1553,,,F,0
G0_1554,,,F,0
G0_1555,,,F,0
G0_1556,,,M,0
G0_1557,,,F,0
G0_1558,,,M,0
G0_1559,,,F,0
G0_1560,,,M,0
G0_1561,,,F,0
G0_1562,,,M,0
G0_1563,,,M,0
G0_1564,,,F,0
G0_1565,,,M,0
G0_1566,,,F,0
G0_1567,,,F,0
G0_1568,,,M,0
G0_1569,,,F,0
G0_1570,,,M,0
G0_1571,,,F,0
G0_1572,,,F,0
G0_1573,,,M,0
G0_1574,,,F,0
G0_1575,,,F,0
G0_1576,,,M,0
G0_1577,,,F,0
G0_1578,,,M,0
G0_1579,,,M,0
G0_1580,,,M,0
G0_1581,,,M,0
G0_1582,,,M,0
G0_1583,,,F,0
G0_1584,,,M,0
G0_1585,,,F,0
G0_1586,,,M,0
G0_1587,,,F,0
G0_1588,,,M,0
G0_1589,,,M,0
G0_1590,,,M,0
G0_1591,,,F,0
G0_1592,,,F,0
G0_1593,,,M,0
G0_1594,,,F,0
G0_1595,,,F,0
G0_1596,,,M,0
G0_1597,,,M,0
G0_1598,,,F,0
G0_1599,,,M,0
G0_1600,,,M,0
G0_1601,,,M,0
G0_1602,,,F,0
G0_1603,,,M,0
G0_1604,,,M,0
G0_1605,,,F,0
G0_1606,,,M,0
G0_1607,,,F,0
G0_1608,,,F,0
G0_1609,,,M,0
G0_1610,,,M,0
G0_1611,,,F,0
G0_1612,,,M,0
G0_1613,,,M,0
G0_1614,,,M,0
G0_1615,,,F,0
G0_1616,,,F,0
G0_1617,,,F,0
G0_1618,,,M,0
G0_1619,,,M,0
G0_1620,,,M,0
G0_1621,,,F,0
G0_1622,,,F,0
G0_1623,,,F,0
G0_1624,,,M,0
G0_1625,,,F,0
G0_1626,,,M,0
G0_1627,,,F,0
G0_1628,,,F,0
G0_1629,,,M,0
G0_1630,,,M,0
G0_1631,,,M,0
G0_1632,,,F,0
G0_1633,,,F,0
G0_1634,,,M,0
G0_1635,,,M,0
G0_1636,,,M,0
G0_1637,,,F,0
G0_1638,,,F,0
G0_1639,,,M,0
G0_1640,,,F,0
G0_1641,,,F,0
G0_1642,,,M,0
G0_1643,,,F,0
G0_1644,,,F,0
G0_1645,,,M,0
G0_1646,,,M,0
G0_1647,,,M,0
G0_1648,,,M,0
G0_1649,,,F,0
G0_1650,,,F,0
G0_1651,,,F,0
G0_1652,,,F,0
G0_1653,,,F,0
G0_1654,,,M,0
G0_1655,,,F,0
G0_1656,,,M,0
G0_1657,,,F,0
G0_1658,,,M,0
G0_1659,,,F,0
G0_1660,,,F,0
G0_1661,,,M,0
G0_1662,,,M,0
G0_1663,,,M,0
G0_1664,,,M,0
G0_1665,,,M,0
G0_1666,,,F,0
G0_1667,,,F,0
G0_1668,,,M,0
G0_1669,,,F,0
G0_1670,,,F,0
G0_1671,,,M,0
G0_1672,,,F,0
G0_1673,,,M,0
G0_1674,,,F,0
G0_1675,,,F,0
G0_1676,,,F,0
G0_1677,,,F,0
G0_1678,,,M,0
G0_1679,,,F,0
G0_1680,,,F,0
G0_1681,,,M,0
G0_1682,,,F,0
G0_1683,,,M,0
G0_1684,,,M,0
G0_1685,,,F,0
G0_1686,,,F,0
G0_1687,,,M,0
G0_1688,,,F,0
G0_1689,,,F,0
G0_1690,,,M,0
G0_1691,,,M,0
G0_1692,,,M,0
G0_1693,,,F,0
G0_1694,,,F,0
G0_1695,,,F,0
G0_1696,,,F,0
G0_1697,,,F,0
G0_1698,,,M,0
G0_1699,,,F,0
G0_1700,,,M,0
G0_1701,,,M,0
G0_1702,,,M,0
G0_1703,,,M,0
G0_1704,,,F,0
G0_1705,,,F,0
G0_1706,,,M,0
G0_1707,,,M,0
G0_1708,,,F,0
G0_1709,,,F,0
G0_1710,,,F,0
G0_1711,,,F,0
G0_1712,,,F,0
G0_1713,,,M,0
G0_1714,,,F,0
G0_1715,,,M,0
G0_1716,,,F,0
G0_1717,,,M,0
G0_1718,,,M,0
G0_1719,,,M,0
G0_1720,,,M,0
G0_1721,,,M,0
G0_1722,,,F,0
G0_1723,,,F,0
G0_1724,,,F,0
G0_1725,,,F,0
G0_1726,,,M,0
G0_1727,,,F,0
G0_1728,,,M,0
G0_1729,,,F,0
G0_1730,,,M,0
G0_1731,,,F,0
G0_1732,,,M,0
G0_1733,,,F,0
G0_1734,,,F,0
G0_1735,,,M,0
G0_1736,,,F,0
G0_1737,,,M,0
G0_1738,,,M,0
G0_1739,,,F,0
G0_1740,,,F,0
G0_1741,,,M,0
G0_1742,,,F,0
G0_1743,,,M,0
G0_1744,,,M,0
G0_1745,,,M,0
G0_1746,,,M,0
G0_1747,,,M,0
G0_1748,,,F,0
G0_1749,,,M,0
G0_1750,,,F,0
G0_1751,,,M,0
G0_1752,,,F,0
G0_1753,,,M,0
G0_1754,,,F,0
G0_1755,,,F,0
G0_1756,,,F,0
G0_1757,,,F,0
G0_1758,,,M,0
G0_1759,,,F,0
G0_1760,,,F,0
G0_1761,,,F,0
G0_1762,,,F,0
G0_1763,,,M,0
G0_1764,,,M,0
G0_1765,,,M,0
G0_1766,,,F,0
G0_1767,,,F,0
G0_1768,,,F,0
G0_1769,,,F,0
G0_1770,,,M,0
G0_1771,,,F,0
G0_1772,,,M,0
G0_1773,,,M,0
G0_1774,,,M,0
G0_1775,,,F,0
G0_1776,,,F,0
G0_1777,,,M,0
G0_1778,,,F,0
G0_1779,,,M,0
G0_1780,,,F,0
G0_1781,,,F,0
G0_1782,,,M,0
G0_1783,,,M,0
G0_1784,,,M,0
G0_1785,,,M,0
G0_1786,,,F,0
G0_1787,,,F,0
G0_1788,,,F,0
G0_1789,,,M,0
G0_1790,,,M,0
G0_1791,,,F,0
G0_1792,,,F,0
G0_1793,,,M,0
G0_1794,,,M,0
G0_1795,,,F,0
G0_1796,,,M,0
G0_1797,,,M,0
G0_1798,,,M,0
G0_1799,,,F,0
G0_1800,,,F,0
G0_1801,,,M,0
G0_1802,,,F,0
G0_1803,,,F,0
G0_1804,,,M,0
G0_1805,,,M,0
G0_1806,,,M,0
G0_1807,,,M,0
G0_1808,,,F,0
G0_1809,,,M,0
G0_1810,,,F,0
G0_1811,,,F,0
G0_1812,,,M,0
G0_1813,,,F,0
G0_1814,,,F,0
G0_1815,,,M,0
G0_1816,,,M,0
G0_1817,,,F,0
G0_1818,,,M,0
G0_1819,,,F,0
G0_1820,,,F,0
G0_1821,,,M,0
G0_1822,,,F,0
G0_1823,,,F,0
G0_1824,,,F,0
G0_1825,,,M,0
G0_1826,,,F,0
G0_1827,,,F,0
G0_1828,,,F,0
G0_1829,,,F,0
G0_1830,,,F,0
G0_1831,,,M,0
G0_1832,,,F,0
G0_1833,,,M,0
G0_1834,,,M,0
G0_1835,,,M,0
G0_1836,,,M,0
G0_1837,,,F,0
G0_1838,,,F,0
G0_1839,,,M,0
G0_1840,,,F,0
G0_1841,,,M,0
G0_1842,,,F,0
G0_1843,,,M,0
G0_1844,,,F,0
G0_1845,,,F,0
G0_1846,,,M,0
G0_1847,,,M,0
G0_1848,,,F,0
G0_1849,,,F,0
G0_1850,,,F,0
G0_1851,,,F,0
G0_1852,,,F,0
G0_1853,,,M,0
G0_1854,,,M,0
G0_1855,,,F,0
G0_1856,,,F,0
G0_1857,,,M,0
G0_1858,,,F,0
G0_1859,,,M,0
G0_1860,,,F,0
G0_1861,,,F,0
G0_1862,,,M,0
G0_1863,,,F,0
G0_1864,,,F,0
G0_1865,,,M,0
G0_1866,,,F,0
G0_1867,,,F,0
G0_1868,,,M,0
G0_1869,,,M,0
G0_1870,,,F,0
G0_1871,,,M,0
G0_1872,,,M,0
G0_1873,,,M,0
G0_1874,,,M,0
G0_1875,,,M,0
G0_1876,,,M,0
G0_1877,,,F,0
G0_1878,,,F,0
G0_1879,,,M,0
G0_1880,,,F,0
G0_1881,,,M,0
G0_1882,,,F,0
G0_1883,,,M,0
G0_1884,,,F,0
G0_1885,,,F,0
G0_1886,,,M,0
G0_1887,,,M,0
G0_1888,,,F,0
G0_1889,,,F,0
G0_1890,,,M,0
G0_1891,,,F,0
G0_1892,,,F,0
G0_1893,,,F,0
G0_1894,,,M,0
G0_1895,,,M,0
G0_1896,,,M,0
G0_1897,,,F,0
G0_1898,,,M,0
G0_1899,,,F,0
G0_1900,,,F,0
G0_1901,,,F,0
G0_1902,,,F,0
G0_1903,,,M,0
G0_1904,,,M,0
G0_1905,,,M,0
G0_1906,,,M,0
G0_1907,,,F,0
G0_1908,,,M,0
G0_1909,,,F,0
G0_1910,,,M,0
G0_1911,,,F,0
G0_1912,,,F,0
G0_1913,,,M,0
G0_1914,,,F,0
G0_1915,,,M,0
G0_1916,,,M,0
G0_1917,,,F,0
G0_1918,,,M,0
G0_1919,,,M,0
G0_1920,,,F,0
G0_1921,,,F,0
G0_1922,,,F,0
G0_1923,,,M,0
G0_1924,,,F,0
G0_1925,,,M,0
G0_1926,,,F,0
G0_1927,,,M,0
G0_1928,,,F,0
G0_1929,,,F,0
G0_1930,,,M,0
G0_1931,,,F,0
G0_1932,,,M,0
G0_1933,,,M,0
G0_1934,,,M,0
G0_1935,,,F,0
G0_1936,,,F,0
G0_1937,,,M,0
G0_1938,,,F,0
G0_1939,,,F,0
G0_1940,,,F,0
G0_1941,,,F,0
G0_1942,,,F,0
G0_1943,,,F,0
G0_1944,,,M,0
G0_1945,,,F,0
G0_1946,,,F,0
G0_1947,,,M,0
G0_1948,,,F,0
G0_1949,,,F,0
G0_1950,,,F,0
G0_1951,,,M,0
G0_1952,,,F,0
G0_1953,,,F,0
G0_1954,,,F,0
G0_1955,,,F,0
G0_1956,,,M,0
G0_1957,,,F,0
G0_1958,,,M,0
G0_1959,,,M,0
G0_1960,,,F,0
G0_1961,,,M,0
G0_1962,,,F,0
G0_1963,,,F,0
G0_1964,,,F,0
G0_1965,,,F,0
G0_1966,,,F,0
G0_1967,,,F,0
G0_1968,,,M,0
G0_1969,,,F,0
G0_1970,,,F,0
G0_1971,,,F,0
G0_1972,,,M,0
G0_1973,,,M,0
G0_1974,,,M,0
G0_1975,,,M,0
G0_1976,,,F,0
G0_1977,,,F,0
G0_1978,,,M,0
G0_1979,,,M,0
G0_1980,,,M,0
G0_1981,,,F,0
G0_1982,,,M,0
G0_1983,,,F,0
G0_1984,,,M,0
G0_1985,,,F,0
G0_1986,,,F,0
G0_1987,,,M,0
G0_1988,,,M,0
G0_1989,,,M,0
G0_1990,,,F,0
G0_1991,,,F,0
G0_1992,,,M,0
G0_1993,,,F,0
G0_1994,,,F,0
G0_1995,,,F,0
G0_1996,,,M,0
G0_1997,,,M,0
G0_1998,,,F,0
G0_1999,,,M,0
G0_2000,,,M,0
G1_0001,G0_0832,G0_0708,F,1
G1_0002,G0_1315,G0_0872,F,1
G1_0003,G0_0296,G0_0141,F,1
G1_0004,G0_1419,G0_1301,M,1
G1_0005,G0_1464,G0_1967,M,1
G1_0006,G0_0166,G0_1666,M,1
G1_0007,G0_0296,G0_0141,M,1
G1_0008,G0_1510,G0_1364,M,1
G1_0009,G0_0198,G0_0454,M,1
G1_0010,G0_1061,G0_1651,M,1
G1_0011,G0_0296,G0_0520,M,1
G1_0012,G0_0167,G0_1526,M,1
G1_0013,G0_1614,G0_1276,F,1
G1_0014,G0_0576,G0_1327,M,1
G1_0015,G0_0826,G0_0869,F,1
G1_0016,G0_1387,G0_1605,M,1
G1_0017,G0_0610,G0_0935,M,1
G1_0018,G0_0120,G0_0053,M,1
G1_0019,G0_0610,G0_0935,M,1
G1_0020,G0_0846,G0_0411,M,1
G1_0021,G0_0296,G0_1130,F,1
G1_0022,G0_1683,G0_1120,M,1
G1_0023,G0_1597,G0_0293,F,1
G1_0024,G0_0576,G0_1888,F,1
G1_0025,G0_1597,G0_1180,M,1
G1_0026,G0_0332,G0_0018,M,1
G1_0027,G0_1683,G0_1193,F,1
G1_0029,G0_0610,G0_0935,M,1
G1_0030,G0_1150,G0_0934,F,1
G1_0031,G0_1051,G0_0381,M,1
G1_0032,G0_1051,G0_0381,M,1
G1_0033,G0_0304,G0_1375,F,1
G1_0034,G0_1464,G0_1967,M,1
G1_0035,G0_1510,G0_0686,M,1
G1_0036,G0_1157,G0_1827,M,1
G1_0037,G0_0993,G0_0838,M,1
G1_0038,G0_1387,G0_1605,F,1
G1_0041,G0_0167,G0_1727,M,1
G1_0042,G0_0166,G0_0355,M,1
G1_0043,G0_0198,G0_0374,F,1
G1_0044,G0_0296,G0_1130,M,1
G1_0045,G0_1683,G0_0189,M,1
G1_0046,G0_1318,G0_1909,F,1
G1_0047,G0_1419,G0_1301,F,1
G1_0048,G0_1387,G0_0422,M,1
G1_0049,G0_0166,G0_1167,F,1
G1_0050,G0_0120,G0_0282,M,1
G1_0051,G0_0628,G0_1926,M,1
G1_0052,G0_0166,G0_1167,F,1
G1_0053,G0_0846,G0_0384,M,1
G1_0054,G0_1315,G0_0872,M,1
G1_0055,G0_0332,G0_1415,M,1
G1_0056,G0_0846,G0_0384,F,1
G1_0057,G0_0914,G0_1921,M,1
G1_0059,G0_0523,G0_0507,F,1
G1_0060,G0_0166,G0_1096,F,1
G1_0061,G0_0120,G0_0849,F,1
G1_0062,G0_1464,G0_1967,F,1
G1_0063,G0_0832,G0_1759,M,1
G1_0065,G0_1419,G0_0101,M,1
G1_0066,G0_0610,G0_1056,M,1
G1_0067,G0_1356,G0_0762,F,1
G1_0068,G0_0517,G0_1225,F,1
G1_0069,G0_0846,G0_0480,M,1
G1_0070,G0_1978,G0_1538,M,1
G1_0071,G0_0296,G0_0520,F,1
G1_0072,G0_1614,G0_0019,M,1
G1_0073,G0_1923,G0_1966,F,1
G1_0074,G0_1157,G0_1519,F,1
G1_0075,G0_0914,G0_0462,F,1
G1_0076,G0_1387,G0_0422,F,1
G1_0077,G0_1614,G0_0574,M,1
G1_0078,G0_0993,G0_1877,F,1
G1_0080,G0_1051,G0_0264,F,1
G1_0081,G0_0576,G0_1327,M,1
G1_0082,G0_0523,G0_0912,F,1
G1_0083,G0_1419,G0_0379,M,1
G1_0084,G0_0235,G0_1279,M,1
G1_0085,G0_0332,G0_1333,M,1
G1_0086,G0_0993,G0_0838,F,1
G1_0087,G0_1356,G0_0842,M,1
G1_0088,G0_0846,G0_0411,F,1
G1_0089,G0_0523,G0_0507,F,1
G1_0090,G0_1978,G0_1538,M,1
G1_0091,G0_1150,G0_1334,F,1
G1_0092,G0_0596,G0_0883,F,1
G1_0093,G0_0198,G0_1129,F,1
G1_0094,G0_0523,G0_0912,F,1
G1_0095,G0_0596,G0_0364,M,1
G1_0096,G0_1061,G0_0113,F,1
G1_0098,G0_1150,G0_0687,F,1
G1_0099,G0_0517,G0_1902,M,1
G1_0100,G0_0523,G0_0912,M,1
G1_0101,G0_0523,G0_1740,M,1
G1_0102,G0_0826,G0_0061,M,1
G1_0103,G0_1387,G0_0999,M,1
G1_0104,G0_0596,G0_0883,M,1
G1_0105,G0_1318,G0_1098,M,1
G1_0106,G0_0332,G0_1333,M,1
G1_0107,G0_1464,G0_1967,F,1
G1_0108,G0_1597,G0_0191,M,1
G1_0109,G0_1923,G0_1899,F,1
G1_0110,G0_0596,G0_0364,F,1
G1_0111,G0_0576,G0_1964,M,1
G1_0112,G0_1978,G0_1860,M,1
G1_0113,G0_1051,G0_0381,M,1
G1_0114,G0_1387,G0_1605,M,1
G1_0115,G0_0296,G0_0520,M,1
G1_0116,G0_1315,G0_1305,M,1
G1_0117,G0_0846,G0_0263,M,1
G1_0118,G0_0993,G0_0051,M,1
G1_0119,G0_0296,G0_0520,F,1
G1_0120,G0_0596,G0_1438,F,1
G1_0121,G0_0914,G0_1917,M,1
G1_0122,G0_0596,G0_0364,F,1
G1_0123,G0_0304,G0_1856,F,1
G1_0124,G0_0167,G0_1271,M,1
G1_0125,G0_1318,G0_1643,M,1
G1_0127,G0_1318,G0_1098,M,1
G1_0128,G0_0766,G0_0557,F,1
G1_0129,G0_1419,G0_1301,M,1
G1_0130,G0_0198,G0_0374,F,1
G1_0131,G0_0517,G0_1294,M,1
G1_0132,G0_0167,G0_1526,F,1
G1_0133,G0_1387,G0_0422,M,1
G1_0134,G0_1051,G0_0381,F,1
G1_0135,G0_1387,G0_0950,F,1
G1_0136,G0_0826,G0_1420,M,1
G1_0137,G0_0166,G0_1167,F,1
G1_0138,G0_1923,G0_1899,F,1
G1_0139,G0_0523,G0_0507,M,1
G1_0140,G0_1614,G0_0574,M,1
G1_0141,G0_1318,G0_0111,M,1
G1_0142,G0_0517,G0_1225,M,1
G1_0143,G0_0596,G0_1438,M,1
G1_0144,G0_1318,G0_0111,M,1
G1_0145,G0_0576,G0_1197,M,1
G1_0146,G0_0914,G0_1921,F,1
G1_0147,G0_0296,G0_1130,M,1
G1_0148,G0_1150,G0_0292,M,1
G1_0149,G0_0846,G0_0411,F,1
G1_0150,G0_1314,G0_0266,M,1
G1_0151,G0_0523,G0_0284,M,1
G1_0152,G0_0523,G0_0507,M,1
G1_0153,G0_1150,G0_1334,M,1
G1_0154,G0_0517,G0_1225,F,1
G1_0155,G0_1051,G0_0216,M,1
G1_0156,G0_1464,G0_1967,M,1
G1_0157,G0_1387,G0_1867,M,1
G1_0158,G0_0304,G0_1856,M,1
G1_0159,G0_1923,G0_1966,M,1
G1_0160,G0_0826,G0_0061,F,1
G1_0161,G0_0198,G0_0010,M,1
G1_0162,G0_1923,G0_1393,F,1
G1_0163,G0_0841,G0_1608,M,1
G1_0165,G0_0342,G0_1136,M,1
G1_0166,G0_0832,G0_0666,F,1
G1_0167,G0_0198,G0_0454,M,1
G1_0168,G0_0304,G0_1181,M,1
G1_0169,G0_1597,G0_0293,F,1
G1_0170,G0_0766,G0_0557,M,1
G1_0171,G0_0473,G0_0839,F,1
G1_0172,G0_1683,G0_0386,M,1
G1_0173,G0_1157,G0_1686,M,1
G1_0174,G0_1614,G0_0598,M,1
G1_0175,G0_0473,G0_0579,F,1
G1_0176,G0_0846,G0_0663,F,1
G1_0177,G0_0523,G0_0912,M,1
G1_0178,G0_1061,G0_1651,M,1
G1_0179,G0_1387,G0_1605,F,1
G1_0180,G0_1597,G0_0191,M,1
G1_0181,G0_0610,G0_0055,M,1
G1_0182,G0_0517,G0_1650,M,1
G1_0183,G0_0166,G0_1666,M,1
G1_0184,G0_1356,G0_0762,F,1
G1_0185,G0_1318,G0_0615,F,1
G1_0186,G0_0304,G0_1856,F,1
G1_0187,G0_1051,G0_1632,F,1
G1_0188,G0_0167,G0_1271,M,1
