id,bw42_g,generation,batch
G0_0874,2883.8,0,G0
G0_0875,2654.7,0,G0
G0_0876,2616.1,0,G0
G0_0877,2817.5,0,G0
G0_0878,2998.9,0,G0
G0_0879,2542.2,0,G0
G0_0880,2614.0,0,G0
G0_0881,2680.9,0,G0
G0_0882,2607.4,0,G0
G0_0883,3177.9,0,G0
G0_0884,2986.2,0,G0
G0_0885,2602.1,0,G0
G0_0886,3012.6,0,G0
G0_0887,2714.0,0,G0
G0_0888,2768.4,0,G0
G0_0889,2429.1,0,G0
G0_0890,3185.1,0,G0
G0_0891,2395.9,0,G0
G0_0892,2835.4,0,G0
G0_0893,2884.5,0,G0
G0_0894,3103.8,0,G0
G0_0895,2711.1,0,G0
G0_0896,2938.4,0,G0
G0_0897,3061.0,0,G0
G0_0898,2342.0,0,G0
G0_0899,2683.0,0,G0
G0_0900,3028.1,0,G0
G0_0901,2901.5,0,G0
G0_0902,2987.7,0,G0
G0_0903,2559.8,0,G0
G0_0904,2905.5,0,G0
G0_0905,2944.3,0,G0
G0_0906,3110.6,0,G0
G0_0907,2590.6,0,G0
G0_0908,2279.5,0,G0
G0_0909,2692.7,0,G0
G0_0910,2736.9,0,G0
G0_0911,2738.6,0,G0
G0_0912,2952.6,0,G0
G0_0913,2584.9,0,G0
G0_0914,2950.2,0,G0
G0_0915,2693.6,0,G0
G0_0916,2694.0,0,G0
G0_0917,2702.0,0,G0
G0_0918,2713.0,0,G0
G0_0919,2641.4,0,G0
G0_0920,3006.2,0,G0
G0_0921,2337.6,0,G0
G0_0922,2190.7,0,G0
G0_0923,2469.8,0,G0
G0_0924,2697.2,0,G0
G0_0925,3042.4,0,G0
G0_0926,2718.9,0,G0
G0_0927,2826.5,0,G0
G0_0928,2947.1,0,G0
G0_0929,3046.0,0,G0
G0_0930,2383.5,0,G0
G0_0931,2564.9,0,G0
G0_0932,3001.3,0,G0
G0_0933,2750.5,0,G0
G0_0934,2753.8,0,G0
G0_0935,2931.1,0,G0
G0_0936,2864.7,0,G0
G0_0937,2872.1,0,G0
G0_0938,2869.1,0,G0
G0_0939,2411.8,0,G0
G0_0940,2818.7,0,G0
G0_0941,2448.6,0,G0
G0_0942,2430.4,0,G0
G0_0943,2633.8,0,G0
G0_0944,2683.0,0,G0
G0_0945,2325.9,0,G0
G0_0946,3032.2,0,G0
G0_0947,2722.1,0,G0
G0_0948,3335.3,0,G0
G0_0949,2746.7,0,G0
G0_0950,3176.9,0,G0
G0_0951,2526.4,0,G0
G0_0952,2444.9,0,G0
G0_0953,2815.6,0,G0
G0_0954,3146.2,0,G0
G0_0955,2835.4,0,G0
G0_0956,2899.8,0,G0
G0_0957,2473.6,0,G0
G0_0958,2539.0,0,G0
G0_0959,2887.4,0,G0
G0_0960,3176.0,0,G0
G0_0961,2543.0,0,G0
G0_0962,2731.8,0,G0
G0_0963,2894.1,0,G0
G0_0964,2659.4,0,G0
G0_0965,2991.2,0,G0
G0_0966,2614.6,0,G0
G0_0967,2477.0,0,G0
G0_0968,2986.1,0,G0
G0_0969,2954.3,0,G0
G0_0970,2851.9,0,G0
G0_0971,2491.0,0,G0
G0_0972,2931.6,0,G0
G0_0973,3010.1,0,G0
G0_0974,2602.2,0,G0
G0_0975,2685.3,0,G0
G0_0976,2887.4,0,G0
G0_0977,2785.7,0,G0
G0_0978,2832.1,0,G0
G0_0979,3058.5,0,G0
G0_0980,3261.4,0,G0
G0_0981,2651.3,0,G0
G0_0982,3005.7,0,G0
G0_0983,2649.6,0,G0
G0_0984,2974.1,0,G0
G0_0985,2683.5,0,G0
G0_0986,2751.7,0,G0
G0_0987,3224.1,0,G0
G0_0988,3006.5,0,G0
G0_0989,3055.2,0,G0
G0_0990,3223.9,0,G0
G0_0991,2544.1,0,G0
G0_0992,2185.0,0,G0
G0_0993,3053.8,0,G0
G0_0994,2537.3,0,G0
G0_0995,3048.8,0,G0
G0_0996,3041.3,0,G0
G0_0997,2685.2,0,G0
G0_0998,2565.0,0,G0
G0_0999,3072.3,0,G0
G0_1000,3268.5,0,G0
G0_1001,2674.3,0,G0
G0_1002,2460.9,0,G0
G0_1003,2592.7,0,G0
G0_1004,2768.0,0,G0
G0_1005,2836.6,0,G0
G0_1006,2673.0,0,G0
G0_1007,2716.1,0,G0
G0_1008,3019.0,0,G0
G0_1009,2364.8,0,G0
G0_1010,2376.7,0,G0
G0_1011,2527.5,0,G0
G0_1012,2645.9,0,G0
G0_1013,2816.4,0,G0
G0_1014,3361.7,0,G0
G0_1015,2886.4,0,G0
G0_1016,2983.2,0,G0
G0_1017,2712.5,0,G0
G0_1018,3026.6,0,G0
G0_1019,3198.9,0,G0
G0_1020,2890.9,0,G0
G0_1021,2636.1,0,G0
G0_1022,2993.6,0,G0
G0_1023,2528.5,0,G0
G0_1024,2765.2,0,G0
G0_1025,3052.7,0,G0
G0_1026,2743.6,0,G0
G0_1027,2644.5,0,G0
G0_1028,2432.1,0,G0
G0_1029,2613.8,0,G0
G0_1030,3000.3,0,G0
G0_1031,2566.5,0,G0
G0_1032,3195.9,0,G0
G0_1033,2564.6,0,G0
G0_1034,2835.8,0,G0
G0_1035,2321.9,0,G0
G0_1036,2888.1,0,G0
G0_1037,2231.8,0,G0
G0_1038,2547.3,0,G0
G0_1039,2986.2,0,G0
G0_1040,2787.2,0,G0
G0_1041,2700.4,0,G0
G0_1042,2932.8,0,G0
G0_1043,2577.4,0,G0
G0_1044,3247.4,0,G0
G0_1045,3143.3,0,G0
G0_1046,2855.9,0,G0
G0_1047,2826.3,0,G0
G0_1048,2879.4,0,G0
G0_1049,2434.1,0,G0
G0_1050,2841.5,0,G0
G0_1051,3053.1,0,G0
G0_1052,2966.4,0,G0
G0_1053,2639.0,0,G0
G0_1054,2707.9,0,G0
G0_1055,2846.2,0,G0
G0_1056,2492.7,0,G0
G0_1057,2823.3,0,G0
G0_1058,2814.8,0,G0
G0_1059,2768.8,0,G0
G0_1060,3054.6,0,G0
G0_1061,3015.6,0,G0
G0_1062,2305.5,0,G0
G0_1063,2936.0,0,G0
G0_1064,2856.1,0,G0
G0_1065,2702.9,0,G0
G0_1066,2691.7,0,G0
G0_1067,2594.6,0,G0
G0_1068,2586.3,0,G0
G0_1069,2970.6,0,G0
G0_1070,3220.2,0,G0
G0_1071,3272.1,0,G0
G0_1072,2422.7,0,G0
G0_1073,2967.3,0,G0
G0_1074,2617.3,0,G0
G0_1075,3054.6,0,G0
G0_1076,2890.8,0,G0
G0_1077,3095.5,0,G0
G0_1078,2793.4,0,G0
G0_1079,2419.3,0,G0
G0_1080,2946.7,0,G0
G0_1081,2957.4,0,G0
G0_1082,3105.3,0,G0
G0_1083,2571.1,0,G0
G0_1084,2566.0,0,G0
G0_1085,3141.4,0,G0
G0_1086,2938.7,0,G0
G0_1087,2764.2,0,G0
G0_1088,3239.7,0,G0
G0_1089,2439.1,0,G0
G0_1090,2826.1,0,G0
G0_1091,2820.0,0,G0
G0_1092,2745.5,0,G0
G0_1093,2647.6,0,G0
G0_1094,2825.5,0,G0
G0_1095,2906.5,0,G0
G0_1096,2935.0,0,G0
G0_1097,2740.7,0,G0
G0_1098,2900.8,0,G0
G0_1099,2797.3,0,G0
G0_1100,2519.8,0,G0
G0_1101,2777.5,0,G0
G0_1102,3100.1,0,G0
G0_1103,2859.9,0,G0
G0_1104,2314.0,0,G0
G0_1105,2765.6,0,G0
G0_1106,2818.9,0,G0
G0_1107,2758.6,0,G0
G0_1108,2870.9,0,G0
G0_1109,3097.3,0,G0
G0_1110,3032.4,0,G0
G0_1111,2808.0,0,G0
G0_1112,2591.6,0,G0
G0_1113,2663.2,0,G0
G0_1114,2711.7,0,G0
G0_1115,2647.9,0,G0
G0_1116,3100.9,0,G0
G0_1117,2671.9,0,G0
G0_1118,2860.0,0,G0
G0_1119,2723.8,0,G0
G0_1120,3206.5,0,G0
G0_1121,2798.9,0,G0
G0_1122,2686.6,0,G0
G0_1123,2962.6,0,G0
G0_1124,2919.2,0,G0
G0_1125,2546.4,0,G0
G0_1126,2899.3,0,G0
G0_1127,2741.1,0,G0
G0_1128,2630.2,0,G0
G0_1129,2751.5,0,G0
G0_1130,3240.4,0,G0
G0_1131,3011.6,0,G0
G0_1132,3064.7,0,G0
G0_1133,2723.5,0,G0
G0_1134,2589.9,0,G0
G0_1135,2741.0,0,G0
G0_1136,2917.1,0,G0
G0_1137,2758.6,0,G0
G0_1138,2739.2,0,G0
G0_1139,2785.7,0,G0
G0_1140,2946.3,0,G0
G0_1141,3034.8,0,G0
G0_1142,2604.9,0,G0
G0_1143,2358.7,0,G0
G0_1144,2673.3,0,G0
G0_1145,2963.2,0,G0
G0_1146,3033.7,0,G0
G0_1147,2849.8,0,G0
G0_1148,2887.0,0,G0
G0_1149,2564.0,0,G0
G0_1150,2987.6,0,G0
G0_1151,2765.6,0,G0
G0_1152,2892.1,0,G0
G0_1153,2802.9,0,G0
G0_1154,2652.7,0,G0
G0_1155,3015.8,0,G0
G0_1156,3161.1,0,G0
G0_1157,2929.9,0,G0
G0_1158,2996.7,0,G0
G0_1159,2885.6,0,G0
G0_1160,2531.0,0,G0
G0_1161,2746.2,0,G0
G0_1162,2426.4,0,G0
G0_1163,2713.9,0,G0
G0_1164,2620.7,0,G0
G0_1165,2752.4,0,G0
G0_1166,2723.1,0,G0
G0_1167,2880.8,0,G0
G0_1168,2656.8,0,G0
G0_1169,2987.1,0,G0
G0_1170,2626.2,0,G0
G0_1171,2725.9,0,G0
G0_1172,2830.7,0,G0
G0_1173,2740.5,0,G0
G0_1174,2835.5,0,G0
G0_1175,2996.7,0,G0
G0_1176,2792.1,0,G0
G0_1177,2865.9,0,G0
G0_1178,2873.8,0,G0
G0_1179,2341.6,0,G0
G0_1180,2996.5,0,G0
G0_1181,3086.9,0,G0
G0_1182,3268.4,0,G0
G0_1183,3084.3,0,G0
G0_1184,2497.2,0,G0
G0_1185,2744.7,0,G0
G0_1186,2634.9,0,G0
G0_1187,2581.1,0,G0
G0_1188,2278.9,0,G0
G0_1189,2773.3,0,G0
G0_1190,3010.3,0,G0
G0_1191,2877.4,0,G0
G0_1192,2667.6,0,G0
G0_1193,2965.9,0,G0
G0_1194,2232.2,0,G0
G0_1195,2885.3,0,G0
G0_1196,2863.9,0,G0
G0_1197,2863.5,0,G0
G0_1198,3070.4,0,G0
G0_1199,2526.5,0,G0
G0_1200,2787.6,0,G0
G0_1201,2552.3,0,G0
G0_1202,2770.4,0,G0
G0_1203,2762.7,0,G0
G0_1204,2800.1,0,G0
G0_1205,2888.8,0,G0
G0_1206,2952.2,0,G0
G0_1207,2958.9,0,G0
G0_1208,2745.5,0,G0
G0_1209,2981.4,0,G0
G0_1210,2832.9,0,G0
G0_1211,2443.3,0,G0
G0_1212,2729.0,0,G0
G0_1213,2957.4,0,G0
G0_1214,2890.7,0,G0
G0_1215,2786.1,0,G0
G0_1216,3084.8,0,G0
G0_1217,2961.5,0,G0
G0_1218,2767.5,0,G0
G0_1219,2921.5,0,G0
G0_1220,2790.2,0,G0
G0_1221,3015.4,0,G0
G0_1222,2348.0,0,G0
G0_1223,3310.8,0,G0
G0_1224,2723.7,0,G0
G0_1225,2779.8,0,G0
G0_1226,2973.9,0,G0
G0_1227,2544.1,0,G0
G0_1228,3143.5,0,G0
G0_1229,2383.6,0,G0
G0_1230,2754.9,0,G0
G0_1231,3093.5,0,G0
G0_1232,3225.5,0,G0
G0_1233,3070.9,0,G0
G0_1234,2571.4,0,G0
G0_1235,2707.4,0,G0
G0_1236,2716.5,0,G0
G0_1237,2876.5,0,G0
G0_1238,2911.2,0,G0
G0_1239,3338.8,0,G0
G0_1240,2693.0,0,G0
G0_1241,2807.2,0,G0
G0_1242,2641.3,0,G0
G0_1243,2846.0,0,G0
G0_1244,2606.3,0,G0
G0_1245,2852.1,0,G0
G0_1246,2604.1,0,G0
G0_1247,2817.4,0,G0
G0_1248,2817.0,0,G0
G0_1249,2647.3,0,G0
G0_1250,2868.3,0,G0
G0_1251,2467.5,0,G0
G0_1252,2862.5,0,G0
G0_1253,2984.7,0,G0
G0_1254,2397.5,0,G0
G0_1255,2538.2,0,G0
G0_1256,2763.1,0,G0
G0_1257,2686.2,0,G0
G0_1258,2775.6,0,G0
G0_1259,2830.5,0,G0
G0_1260,2980.9,0,G0
G0_1261,2738.3,0,G0
G0_1262,3066.5,0,G0
G0_1263,2941.5,0,G0
G0_1264,2769.9,0,G0
G0_1265,2701.2,0,G0
G0_1266,2923.2,0,G0
G0_1267,2588.5,0,G0
G0_1268,2656.4,0,G0
G0_1269,3161.4,0,G0
G0_1270,2607.7,0,G0
G0_1271,2971.0,0,G0
G0_1272,2893.4,0,G0
G0_1273,2965.3,0,G0
G0_1274,3070.4,0,G0
G0_1275,2728.8,0,G0
G0_1276,3181.9,0,G0
G0_1277,3224.3,0,G0
G0_1278,2346.3,0,G0
G0_1279,2736.2,0,G0
G0_1280,2742.7,0,G0
G0_1281,2745.8,0,G0
G0_1282,2618.9,0,G0
G0_1283,2627.9,0,G0
G0_1284,2610.6,0,G0
G0_1285,2969.8,0,G0
G0_1286,2598.5,0,G0
G0_1287,2850.6,0,G0
G0_1288,2642.0,0,G0
G0_1289,3068.1,0,G0
G0_1290,2942.9,0,G0
G0_1291,3097.9,0,G0
G0_1292,2761.0,0,G0
G0_1293,2841.1,0,G0
G0_1294,3188.4,0,G0
G0_1295,2730.8,0,G0
G0_1296,2858.3,0,G0
G0_1297,2804.8,0,G0
G0_1298,2884.1,0,G0
G0_1299,3117.2,0,G0
G0_1300,2726.4,0,G0
G0_1301,2724.6,0,G0
G0_1302,2594.2,0,G0
G0_1303,2852.7,0,G0
G0_1304,2587.3,0,G0
G0_1305,2827.9,0,G0
G0_1306,2834.2,0,G0
G0_1307,2550.8,0,G0
G0_1308,3039.6,0,G0
G0_1309,2951.4,0,G0
G0_1310,2923.4,0,G0
G0_1311,2224.0,0,G0
G0_1312,3367.3,0,G0
G0_1313,2609.3,0,G0
G0_1314,3532.7,0,G0
G0_1315,3101.6,0,G0
G0_1316,3069.5,0,G0
G0_1317,2133.4,0,G0
G0_1318,3184.1,0,G0
G0_1319,2938.7,0,G0
G0_1320,2633.5,0,G0
G0_1321,2938.7,0,G0
G0_1322,2677.1,0,G0
G0_1323,2945.7,0,G0
G0_1324,2953.7,0,G0
G0_1325,2859.7,0,G0
G0_1326,2499.0,0,G0
G0_1327,3172.4,0,G0
G0_1328,2597.2,0,G0
G0_1329,2033.7,0,G0
G0_1330,2668.7,0,G0
G0_1331,2489.9,0,G0
G0_1332,2464.3,0,G0
G0_1333,3295.0,0,G0
G0_1334,2903.0,0,G0
G0_1335,2930.1,0,G0
G0_1336,3192.0,0,G0
G0_1337,2778.3,0,G0
G0_1338,2764.4,0,G0
G0_1339,2404.3,0,G0
G0_1340,2630.6,0,G0
G0_1341,2815.5,0,G0
G0_1342,2811.1,0,G0
G0_1343,2551.3,0,G0
G0_1344,2775.4,0,G0
G0_1345,2811.1,0,G0
G0_1346,2533.7,0,G0
G0_1347,3049.9,0,G0
G0_1348,2971.6,0,G0
G0_1349,2664.6,0,G0
G0_1350,2482.7,0,G0
G0_1351,2540.2,0,G0
G0_1352,2460.4,0,G0
G0_1353,3271.5,0,G0
G0_1354,2773.8,0,G0
G0_1355,2843.5,0,G0
G0_1356,3294.9,0,G0
G0_1357,3147.4,0,G0
G0_1358,2723.8,0,G0
G0_1359,2424.2,0,G0
G0_1360,2732.8,0,G0
G0_1361,2488.4,0,G0
G0_1362,2481.0,0,G0
G0_1363,2792.8,0,G0
G0_1364,2858.0,0,G0
G0_1365,3114.7,0,G0
G0_1366,2777.5,0,G0
G0_1367,2391.5,0,G0
G0_1368,2598.1,0,G0
G0_1369,2598.2,0,G0
G0_1370,3239.9,0,G0
G0_1371,2598.0,0,G0
G0_1372,3135.8,0,G0
G0_1373,2807.3,0,G0
G0_1374,2845.6,0,G0
G0_1375,3058.8,0,G0
G0_1376,3081.3,0,G0
G0_1377,3030.6,0,G0
G0_1378,2983.4,0,G0
G0_1379,2120.8,0,G0
G0_1380,2589.0,0,G0
G0_1381,2443.0,0,G0
G0_1382,2753.0,0,G0
G0_1383,2333.3,0,G0
G0_1384,2238.1,0,G0
G0_1385,2703.6,0,G0
G0_1386,2734.5,0,G0
G0_1387,3088.0,0,G0
G0_1388,2872.3,0,G0
G0_1389,2817.3,0,G0
G0_1390,2732.6,0,G0
G0_1391,3024.9,0,G0
G0_1392,2835.3,0,G0
G0_1393,3321.3,0,G0
G0_1394,2626.0,0,G0
G0_1395,2964.6,0,G0
G0_1396,2740.2,0,G0
G0_1397,2691.6,0,G0
G0_1398,2767.0,0,G0
G0_1399,3064.4,0,G0
G0_1400,2907.0,0,G0
G0_1401,2731.2,0,G0
G0_1402,2913.1,0,G0
G0_1403,2985.4,0,G0
G0_1404,2469.3,0,G0
G0_1405,2441.5,0,G0
G0_1406,2962.3,0,G0
G0_1407,2440.5,0,G0
G0_1408,2673.1,0,G0
G0_1409,2063.0,0,G0
G0_1410,2710.9,0,G0
G0_1411,2908.8,0,G0
G0_1412,2678.8,0,G0
G0_1413,2998.4,0,G0
G0_1414,3005.2,0,G0
G0_1415,2694.9,0,G0
G0_1416,2785.0,0,G0
G0_1417,3378.7,0,G0
G0_1418,2563.0,0,G0
G0_1419,2780.1,0,G0
G0_1420,3154.1,0,G0
G0_1421,2844.1,0,G0
G0_1422,2418.5,0,G0
G0_1423,2735.5,0,G0
G0_1424,2751.3,0,G0
G0_1425,2695.8,0,G0
G0_1426,2709.0,0,G0
G0_1427,2880.0,0,G0
G0_1428,2981.6,0,G0
G0_1429,3100.2,0,G0
G0_1430,2692.2,0,G0
G0_1431,2805.6,0,G0
G0_1432,2874.4,0,G0
G0_1433,3041.7,0,G0
G0_1434,2543.4,0,G0
G0_1435,2911.2,0,G0
G0_1436,3087.9,0,G0
G0_1437,2601.3,0,G0
G0_1438,3034.1,0,G0
G0_1439,2936.2,0,G0
G0_1440,2681.0,0,G0
G0_1441,2775.7,0,G0
G0_1442,3188.3,0,G0
G0_1443,2637.2,0,G0
G0_1444,2393.9,0,G0
G0_1445,2509.1,0,G0
G0_1446,3051.2,0,G0
G0_1447,3058.6,0,G0
G0_1448,2901.2,0,G0
G0_1449,3083.2,0,G0
G0_1450,2369.6,0,G0
G0_1451,2750.6,0,G0
G0_1452,2840.9,0,G0
G0_1453,2768.1,0,G0
G0_1454,2892.9,0,G0
G0_1455,2961.8,0,G0
G0_1456,2923.3,0,G0
G0_1457,3452.6,0,G0
G0_1458,3006.1,0,G0
G0_1459,3153.1,0,G0
G0_1460,2912.3,0,G0
G0_1461,2514.1,0,G0
G0_1462,2600.7,0,G0
G0_1463,3021.3,0,G0
G0_1464,2846.8,0,G0
G0_1465,2798.6,0,G0
G0_1466,2435.8,0,G0
G0_1467,2526.9,0,G0
G0_1468,2516.1,0,G0
G0_1469,2784.5,0,G0
G0_1470,3131.2,0,G0
G0_1471,2063.5,0,G0
G0_1472,2884.4,0,G0
G0_1473,2674.5,0,G0
G0_1474,2846.7,0,G0
G0_1475,2504.1,0,G0
G0_1476,2585.9,0,G0
G0_1477,3003.6,0,G0
G0_1478,2493.4,0,G0
G0_1479,2601.9,0,G0
G0_1480,3046.5,0,G0
G0_1481,2638.1,0,G0
G0_1482,2665.6,0,G0
G0_1483,2668.7,0,G0
G0_1484,2595.8,0,G0
G0_1485,2431.4,0,G0
G0_1486,2871.7,0,G0
G0_1487,2902.3,0,G0
G0_1488,2283.0,0,G0
G0_1489,2726.0,0,G0
G0_1490,2233.9,0,G0
G0_1491,2993.1,0,G0
G0_1492,2825.9,0,G0
G0_1493,3105.0,0,G0
G0_1494,2804.9,0,G0
G0_1495,2775.0,0,G0
G0_1496,2253.2,0,G0
G0_1497,2708.9,0,G0
G0_1498,2866.5,0,G0
G0_1499,3220.5,0,G0
G0_1500,3053.1,0,G0
G0_1501,3353.3,0,G0
G0_1502,3020.0,0,G0
G0_1503,3026.9,0,G0
G0_1504,3360.3,0,G0
G0_1505,2950.6,0,G0
G0_1506,2655.1,0,G0
G0_1507,2660.3,0,G0
G0_1508,3018.4,0,G0
G0_1509,2610.5,0,G0
G0_1510,2951.6,0,G0
G0_1511,2519.2,0,G0
G0_1512,3081.3,0,G0
G0_1513,2640.6,0,G0
G0_1514,2826.9,0,G0
G0_1515,3003.4,0,G0
G0_1516,2757.0,0,G0
G0_1517,2877.1,0,G0
G0_1518,2892.3,0,G0
G0_1519,2638.0,0,G0
G0_1520,2866.5,0,G0
G0_1521,2687.0,0,G0
G0_1522,2569.9,0,G0
G0_1523,3052.6,0,G0
G0_1524,2703.4,0,G0
G0_1525,2797.8,0,G0
G0_1526,2914.5,0,G0
G0_1527,2700.6,0,G0
G0_1528,2625.8,0,G0
G0_1529,2712.0,0,G0
G0_1530,2652.4,0,G0
G0_1531,3058.4,0,G0
G0_1532,3010.5,0,G0
G0_1533,2760.3,0,G0
G0_1534,2878.3,0,G0
G0_1535,3015.9,0,G0
G0_1536,2653.9,0,G0
G0_1537,2934.3,0,G0
G0_1538,2886.7,0,G0
G0_1539,3014.5,0,G0
G0_1540,3003.7,0,G0
G0_1541,2614.6,0,G0
G0_1542,2962.2,0,G0
G0_1543,3105.4,0,G0
G0_1544,2789.4,0,G0
G0_1545,2919.4,0,G0
G0_1546,2954.4,0,G0
G0_1547,2594.4,0,G0
G0_1548,2613.2,0,G0
G0_1549,2883.8,0,G0
G0_1550,2629.0,0,G0
G0_1551,2674.7,0,G0
G0_1552,2821.1,0,G0
G0_1553,2719.3,0,G0
G0_1554,3019.0,0,G0
G0_1555,2496.9,0,G0
G0_1556,3051.8,0,G0
G0_1557,2609.5,0,G0
G0_1558,2551.8,0,G0
G0_1559,2706.0,0,G0
G0_1560,2661.7,0,G0
G0_1561,3372.9,0,G0
G0_1562,2399.2,0,G0
G0_1563,2935.9,0,G0
G0_1564,2391.5,0,G0
G0_1565,2687.3,0,G0
G0_1566,2777.8,0,G0
G0_1567,2672.2,0,G0
G0_1568,2833.3,0,G0
G0_1569,2642.6,0,G0
G0_1570,3053.7,0,G0
G0_1571,3174.5,0,G0
G0_1572,2652.9,0,G0
G0_1573,2636.4,0,G0
G0_1574,2964.7,0,G0
G0_1575,2555.5,0,G0
G0_1576,2709.9,0,G0
G0_1577,2882.6,0,G0
G0_1578,2878.4,0,G0
G0_1579,3139.5,0,G0
G0_1580,2943.4,0,G0
G0_1581,2959.3,0,G0
G0_1582,2871.4,0,G0
G0_1583,2502.8,0,G0
G0_1584,3026.0,0,G0
G0_1585,2704.5,0,G0
G0_1586,2733.1,0,G0
G0_1587,2898.5,0,G0
G0_1588,2357.8,0,G0
G0_1589,2821.9,0,G0
G0_1590,2414.7,0,G0
G0_1591,2514.6,0,G0
G0_1592,2641.7,0,G0
G0_1593,2818.1,0,G0
G0_1594,3007.1,0,G0
G0_1595,2808.1,0,G0
G0_1596,2579.7,0,G0
G0_1597,2928.5,0,G0
G0_1598,2790.5,0,G0
G0_1599,2860.2,0,G0
G0_1600,2992.5,0,G0
G0_1601,3107.2,0,G0
G0_1602,2575.1,0,G0
G0_1603,3173.7,0,G0
G0_1604,2681.9,0,G0
G0_1605,3253.8,0,G0
G0_1606,2746.5,0,G0
G0_1607,2973.9,0,G0
G0_1608,3129.8,0,G0
G0_1609,2864.4,0,G0
G0_1610,2533.9,0,G0
G0_1611,2985.7,0,G0
G0_1612,2471.7,0,G0
G0_1613,2381.0,0,G0
G0_1614,3099.1,0,G0
G0_1615,2828.6,0,G0
G0_1616,2495.6,0,G0
G0_1617,2717.2,0,G0
G0_1618,2686.6,0,G0
G0_1619,2371.3,0,G0
G0_1620,2693.7,0,G0
G0_1621,2829.7,0,G0
G0_1622,2739.8,0,G0
G0_1623,2690.9,0,G0
G0_1624,2548.9,0,G0
G0_1625,2496.2,0,G0
G0_1626,2982.9,0,G0
G0_1627,2867.1,0,G0
G0_1628,2741.3,0,G0
G0_1629,2847.7,0,G0
G0_1630,2840.7,0,G0
G0_1631,2561.1,0,G0
G0_1632,3316.9,0,G0
G0_1633,3052.2,0,G0
G0_1634,3081.4,0,G0
G0_1635,2543.9,0,G0
G0_1636,3069.5,0,G0
G0_1637,2787.6,0,G0
G0_1638,2827.9,0,G0
G0_1639,2993.1,0,G0
G0_1640,2690.0,0,G0
G0_1641,2729.9,0,G0
G0_1642,2775.1,0,G0
G0_1643,2891.4,0,G0
G0_1644,3028.8,0,G0
G0_1645,2888.1,0,G0
G0_1646,2667.0,0,G0
G0_1647,2857.3,0,G0
G0_1648,2803.5,0,G0
G0_1649,2719.8,0,G0
G0_1650,2905.8,0,G0
G0_1651,3406.7,0,G0
G0_1652,2795.0,0,G0
G0_1653,2830.7,0,G0
G0_1654,2942.9,0,G0
G0_1655,2763.5,0,G0
G0_1656,2913.1,0,G0
G0_1657,2683.6,0,G0
G0_1658,3057.2,0,G0
G0_1659,2362.1,0,G0
G0_1660,2614.1,0,G0
G0_1661,2981.9,0,G0
G0_1662,2856.9,0,G0
G0_1663,3094.4,0,G0
G0_1664,2708.4,0,G0
G0_1665,2721.5,0,G0
G0_1666,3140.7,0,G0
G0_1667,2624.6,0,G0
G0_1668,3422.7,0,G0
G0_1669,3109.0,0,G0
G0_1670,2801.5,0,G0
G0_1671,3333.9,0,G0
G0_1672,2713.5,0,G0
G0_1673,3049.1,0,G0
G0_1674,2752.3,0,G0
G0_1675,3117.3,0,G0
G0_1676,2845.4,0,G0
G0_1677,2597.6,0,G0
G0_1678,2709.6,0,G0
G0_1679,2835.6,0,G0
G0_1680,2772.8,0,G0
G0_1681,3328.3,0,G0
G0_1682,2878.2,0,G0
G0_1683,3345.8,0,G0
G0_1684,3050.2,0,G0
G0_1685,2203.5,0,G0
G0_1686,2828.2,0,G0
G0_1687,2675.2,0,G0
G0_1688,2441.7,0,G0
G0_1689,2258.5,0,G0
G0_1690,2700.4,0,G0
G0_1691,3090.1,0,G0
G0_1692,2700.5,0,G0
G0_1693,2942.1,0,G0
G0_1694,2799.3,0,G0
G0_1695,2939.9,0,G0
G0_1696,2718.9,0,G0
G0_1697,2805.6,0,G0
G0_1698,3346.6,0,G0
G0_1699,3039.8,0,G0
G0_1700,2854.6,0,G0
G0_1701,2802.2,0,G0
G0_1702,2590.2,0,G0
G0_1703,2731.7,0,G0
G0_1704,2837.4,0,G0
G0_1705,2669.0,0,G0
G0_1706,3133.9,0,G0
G0_1707,2917.8,0,G0
G0_1708,3292.8,0,G0
G0_1709,2856.3,0,G0
G0_1710,2958.1,0,G0
G0_1711,2490.0,0,G0
G0_1712,2794.2,0,G0
G0_1713,3059.2,0,G0
G0_1714,2915.4,0,G0
G0_1715,2831.6,0,G0
G0_1716,2847.4,0,G0
G0_1717,2328.5,0,G0
G0_1718,3207.1,0,G0
G0_1719,2660.4,0,G0
G0_1720,3153.7,0,G0
G0_1721,2691.2,0,G0
G0_1722,2852.3,0,G0
G0_1723,2408.1,0,G0
G0_1724,2345.4,0,G0
G0_1725,2526.1,0,G0
G0_1726,2592.3,0,G0
G0_1727,3160.1,0,G0
G0_1728,3290.4,0,G0
G0_1729,2575.0,0,G0
G0_1730,2595.7,0,G0
G0_1731,3109.1,0,G0
G0_1732,2760.7,0,G0
G0_1733,2863.4,0,G0
G0_1734,2661.8,0,G0
G0_1735,3014.3,0,G0
G0_1736,2778.6,0,G0
G0_1737,3277.9,0,G0
G0_1738,2944.0,0,G0
G0_1739,3038.8,0,G0
G0_1740,2706.7,0,G0
G0_1741,2863.4,0,G0
G0_1742,2908.7,0,G0
G0_1743,2812.6,0,G0
G0_1744,3293.6,0,G0
G0_1745,2595.3,0,G0
G0_1746,2593.4,0,G0
G0_1747,2670.7,0,G0
