id,tbv,true_sire,true_dam,inject_status
G0_0901,-98.526,,,clean
G0_0902,-20.221,,,clean
G0_0903,-250.795,,,clean
G0_0904,32.567,,,clean
G0_0905,52.262,,,clean
G0_0906,-103.82,,,clean
G0_0907,-87.658,,,clean
G0_0908,27.693,,,clean
G0_0909,-82.383,,,clean
G0_0910,72.281,,,clean
G0_0911,-47.727,,,clean
G0_0912,34.525,,,clean
G0_0913,-64.725,,,clean
G0_0914,90.212,,,clean
G0_0915,193.704,,,clean
G0_0916,96.135,,,clean
G0_0917,6.481,,,clean
G0_0918,-91.666,,,clean
G0_0919,-120.921,,,clean
G0_0920,-24.889,,,clean
G0_0921,-138.539,,,clean
G0_0922,-16.413,,,clean
G0_0923,-48.208,,,clean
G0_0924,131.44,,,clean
G0_0925,100.405,,,clean
G0_0926,50.226,,,clean
G0_0927,-115.786,,,clean
G0_0928,-22.657,,,clean
G0_0929,113.91,,,clean
G0_0930,95.871,,,clean
G0_0931,-16.496,,,clean
G0_0932,-130.078,,,clean
G0_0933,127.397,,,clean
G0_0934,42.955,,,clean
G0_0935,64.62,,,clean
G0_0936,164.685,,,clean
G0_0937,33.706,,,clean
G0_0938,-153.582,,,clean
G0_0939,-175.053,,,clean
G0_0940,8.219,,,clean
G0_0941,-75.544,,,clean
G0_0942,130.796,,,clean
G0_0943,-174.499,,,clean
G0_0944,-41.292,,,clean
G0_0945,-336.197,,,clean
G0_0946,126.773,,,clean
G0_0947,98.841,,,clean
G0_0948,87.784,,,clean
G0_0949,-5.611,,,clean
G0_0950,219.111,,,clean
G0_0951,-43.576,,,clean
G0_0952,-162.454,,,clean
G0_0953,86.182,,,clean
G0_0954,26.218,,,clean
G0_0955,-73.496,,,clean
G0_0956,-87.232,,,clean
G0_0957,-172.412,,,clean
G0_0958,-283.297,,,clean
G0_0959,63.383,,,clean
G0_0960,9.958,,,clean
G0_0961,29.685,,,clean
G0_0962,-129.834,,,clean
G0_0963,-66.921,,,clean
G0_0964,77.856,,,clean
G0_0965,124.007,,,clean
G0_0966,66.968,,,clean
G0_0967,-128.878,,,clean
G0_0968,250.43,,,clean
G0_0969,107.971,,,clean
G0_0970,62.782,,,clean
G0_0971,19.563,,,clean
G0_0972,91.856,,,clean
G0_0973,66.197,,,clean
G0_0974,-169.43,,,clean
G0_0975,23.504,,,clean
G0_0976,-30.071,,,clean
G0_0977,108.601,,,clean
G0_0978,102.69,,,clean
G0_0979,-63.061,,,clean
G0_0980,475.531,,,clean
G0_0981,-53.488,,,clean
G0_0982,161.92,,,clean
G0_0983,30.982,,,clean
G0_0984,-6.61,,,clean
G0_0985,-177.885,,,clean
G0_0986,87.692,,,clean
G0_0987,218.715,,,clean
G0_0988,-28.522,,,clean
G0_0989,225.741,,,clean
G0_0990,61.303,,,clean
G0_0991,-212.509,,,clean
G0_0992,-300.543,,,clean
G0_0993,176.54,,,clean
G0_0994,72.653,,,clean
G0_0995,52.585,,,clean
G0_0996,-39.048,,,clean
G0_0997,-134.652,,,clean
G0_0998,-173.264,,,clean
G0_0999,193.53,,,clean
G0_1000,147.335,,,clean
G0_1001,20.697,,,clean
G0_1002,-16.434,,,clean
G0_1003,-96.911,,,clean
G0_1004,-54.905,,,clean
G0_1005,-23.525,,,clean
G0_1006,-42.216,,,clean
G0_1007,-222.633,,,clean
G0_1008,-20.722,,,clean
G0_1009,-32.852,,,clean
G0_1010,-82.506,,,clean
G0_1011,-61.023,,,clean
G0_1012,-63.815,,,clean
G0_1013,159.098,,,clean
G0_1014,131.565,,,clean
G0_1015,-53.103,,,clean
G0_1016,68.009,,,clean
G0_1017,-107.14,,,clean
G0_1018,114.509,,,clean
G0_1019,-22.263,,,clean
G0_1020,177.286,,,clean
G0_1021,-25.52,,,clean
G0_1022,239.238,,,clean
G0_1023,-170.176,,,clean
G0_1024,-82.659,,,clean
G0_1025,-61.437,,,clean
G0_1026,-263.537,,,clean
G0_1027,-54.88,,,clean
G0_1028,-174.089,,,clean
G0_1029,-3.806,,,clean
G0_1030,-18.742,,,clean
G0_1031,-49.992,,,clean
G0_1032,137.554,,,clean
G0_1033,-153.06,,,clean
G0_1034,88.25,,,clean
G0_1035,-54.027,,,clean
G0_1036,-15.431,,,clean
G0_1037,-286.599,,,clean
G0_1038,-12.858,,,clean
G0_1039,164.412,,,clean
G0_1040,16.008,,,clean
G0_1041,90.091,,,clean
G0_1042,114.899,,,clean
G0_1043,-138.037,,,clean
G0_1044,19.959,,,clean
G0_1045,175.18,,,clean
G0_1046,0.146,,,clean
G0_1047,65.643,,,clean
G0_1048,71.639,,,clean
G0_1049,-310.217,,,clean
G0_1050,-79.39,,,clean
G0_1051,-45.427,,,clean
G0_1052,-39.291,,,clean
G0_1053,-114.064,,,clean
G0_1054,84.156,,,clean
G0_1055,-32.843,,,clean
G0_1056,55.808,,,clean
G0_1057,7.866,,,clean
G0_1058,-184.236,,,clean
G0_1059,-79.795,,,clean
G0_1060,-66.603,,,clean
G0_1061,290.406,,,clean
G0_1062,-413.886,,,clean
G0_1063,-39.238,,,clean
G0_1064,-85.084,,,clean
G0_1065,82.93,,,clean
G0_1066,-228.483,,,clean
G0_1067,128.1,,,clean
G0_1068,31.598,,,clean
G0_1069,108.279,,,clean
G0_1070,-22.557,,,clean
G0_1071,-144.495,,,clean
G0_1072,-64.35,,,clean
G0_1073,-100.275,,,clean
G0_1074,-114.906,,,clean
G0_1075,-62.471,,,clean
G0_1076,-76.199,,,clean
G0_1077,80.399,,,clean
G0_1078,-103.664,,,clean
G0_1079,-47.454,,,clean
G0_1080,374.278,,,clean
G0_1081,64.719,,,clean
G0_1082,81.007,,,clean
G0_1083,151.682,,,clean
G0_1084,107.136,,,clean
G0_1085,307.758,,,clean
G0_1086,95.889,,,clean
G0_1087,159.059,,,clean
G0_1088,8.444,,,clean
G0_1089,-92.172,,,clean
G0_1090,-67.948,,,clean
G0_1091,-57.171,,,clean
G0_1092,-171.117,,,clean
G0_1093,-142.622,,,clean
G0_1094,4.094,,,clean
G0_1095,-80.087,,,clean
G0_1096,58.621,,,clean
G0_1097,-49.477,,,clean
G0_1098,96.201,,,clean
G0_1099,32.868,,,clean
G0_1100,-72.234,,,clean
G0_1101,-149.064,,,clean
G0_1102,21.748,,,clean
G0_1103,-105.328,,,clean
G0_1104,-136.388,,,clean
G0_1105,7.183,,,clean
G0_1106,111.874,,,clean
G0_1107,-52.827,,,clean
G0_1108,61.285,,,clean
G0_1109,-16.491,,,clean
G0_1110,218.95,,,clean
G0_1111,-6.431,,,clean
G0_1112,-39.003,,,clean
G0_1113,-52.822,,,clean
G0_1114,-51.545,,,clean
G0_1115,14.851,,,clean
G0_1116,220.424,,,clean
G0_1117,87.234,,,clean
G0_1118,-0.695,,,clean
G0_1119,-119.439,,,clean
G0_1120,411.429,,,clean
G0_1121,-105.381,,,clean
G0_1122,44.072,,,clean
G0_1123,119.609,,,clean
G0_1124,68.639,,,clean
G0_1125,-174.785,,,clean
G0_1126,76.56,,,clean
G0_1127,57.525,,,clean
G0_1128,126.701,,,clean
G0_1129,-109.987,,,clean
G0_1130,327.856,,,clean
G0_1131,192.224,,,clean
G0_1132,133.535,,,clean
G0_1133,-88.878,,,clean
G0_1134,-16.644,,,clean
G0_1135,-141.041,,,clean
G0_1136,277.127,,,clean
G0_1137,-156.609,,,clean
G0_1138,-110.531,,,clean
G0_1139,18.856,,,clean
G0_1140,-38.148,,,clean
G0_1141,-17.053,,,clean
G0_1142,-24.629,,,clean
G0_1143,-4.392,,,clean
G0_1144,-11.933,,,clean
G0_1145,-118.371,,,clean
G0_1146,-110.569,,,clean
G0_1147,117.055,,,clean
G0_1148,-83.141,,,clean
G0_1149,-142.948,,,clean
G0_1150,114.251,,,clean
G0_1151,-54.823,,,clean
G0_1152,-26.118,,,clean
G0_1153,98.355,,,clean
G0_1154,331.591,,,clean
G0_1155,36.68,,,clean
G0_1156,-3.02,,,clean
G0_1157,131.388,,,clean
G0_1158,61.892,,,clean
G0_1159,123.752,,,clean
G0_1160,-52.447,,,clean
G0_1161,-58.612,,,clean
G0_1162,-51.309,,,clean
G0_1163,44.97,,,clean
G0_1164,29.414,,,clean
G0_1165,48.089,,,clean
G0_1166,26.348,,,clean
G0_1167,-8.163,,,clean
G0_1168,28.558,,,clean
G0_1169,-205.992,,,clean
G0_1170,253.474,,,clean
G0_1171,153.149,,,clean
G0_1172,-137.563,,,clean
G0_1173,84.077,,,clean
G0_1174,226.82,,,clean
G0_1175,149.23,,,clean
G0_1176,230.912,,,clean
G0_1177,155.967,,,clean
G0_1178,288.76,,,clean
G0_1179,-66.469,,,clean
G0_1180,40.495,,,clean
G0_1181,117.562,,,clean
G0_1182,242.043,,,clean
G0_1183,200.898,,,clean
G0_1184,29.82,,,clean
G0_1185,-117.211,,,clean
G0_1186,-88.833,,,clean
G0_1187,-190.239,,,clean
G0_1188,-67.747,,,clean
G0_1189,72.267,,,clean
G0_1190,-218.811,,,clean
G0_1191,100.39,,,clean
G0_1192,-369.613,,,clean
G0_1193,182.768,,,clean
G0_1194,-230.926,,,clean
G0_1195,-200.568,,,clean
G0_1196,-16.222,,,clean
G0_1197,5.506,,,clean
G0_1198,39.146,,,clean
G0_1199,240.904,,,clean
G0_1200,101.817,,,clean
G0_1201,-159.054,,,clean
G0_1202,-70.042,,,clean
G0_1203,-89.129,,,clean
G0_1204,-43.665,,,clean
G0_1205,45.612,,,clean
G0_1206,8.112,,,clean
G0_1207,-36.512,,,clean
G0_1208,-32.523,,,clean
G0_1209,-26.875,,,clean
G0_1210,-113.14,,,clean
G0_1211,70.938,,,clean
G0_1212,-8.405,,,clean
G0_1213,-89.457,,,clean
G0_1214,89.141,,,clean
G0_1215,-162.17,,,clean
G0_1216,58.232,,,clean
G0_1217,391.827,,,clean
G0_1218,-181.583,,,clean
G0_1219,131.471,,,clean
G0_1220,16.494,,,clean
G0_1221,342.398,,,clean
G0_1222,-195.913,,,clean
G0_1223,0.7,,,clean
G0_1224,-109.387,,,clean
G0_1225,203.755,,,clean
G0_1226,-38.941,,,clean
G0_1227,17.468,,,clean
G0_1228,-9.826,,,clean
G0_1229,-300.566,,,clean
G0_1230,93.643,,,clean
G0_1231,185.158,,,clean
G0_1232,81.148,,,clean
G0_1233,4.081,,,clean
G0_1234,-3.615,,,clean
G0_1235,-70.904,,,clean
G0_1236,68.382,,,clean
G0_1237,15.084,,,clean
G0_1238,-109.612,,,clean
G0_1239,347.977,,,clean
G0_1240,66.621,,,clean
G0_1241,-88.728,,,clean
G0_1242,21.708,,,clean
G0_1243,126.168,,,clean
G0_1244,47.264,,,clean
G0_1245,-113.624,,,clean
G0_1246,-250.24,,,clean
G0_1247,124.406,,,clean
G0_1248,29.762,,,clean
G0_1249,-26.692,,,clean
G0_1250,-48.389,,,clean
G0_1251,-145.123,,,clean
G0_1252,-43.935,,,clean
G0_1253,-97.219,,,clean
G0_1254,-143.284,,,clean
G0_1255,-1.143,,,clean
G0_1256,-39.994,,,clean
G0_1257,-47.157,,,clean
G0_1258,-80.565,,,clean
G0_1259,44.363,,,clean
G0_1260,17.527,,,clean
G0_1261,-15.095,,,clean
G0_1262,-249.031,,,clean
G0_1263,41.174,,,clean
G0_1264,-119.087,,,clean
G0_1265,67.196,,,clean
G0_1266,10.27,,,clean
G0_1267,-6.33,,,clean
G0_1268,-64.824,,,clean
G0_1269,-0.585,,,clean
G0_1270,-220.381,,,clean
G0_1271,113.136,,,clean
G0_1272,-23.461,,,clean
G0_1273,106.601,,,clean
G0_1274,196.859,,,clean
G0_1275,51.105,,,clean
G0_1276,118.536,,,clean
G0_1277,205.461,,,clean
G0_1278,-67.795,,,clean
G0_1279,-14.731,,,clean
G0_1280,-181.588,,,clean
G0_1281,-161.037,,,clean
G0_1282,50.128,,,clean
G0_1283,-16.795,,,clean
G0_1284,-89.448,,,clean
G0_1285,-0.987,,,clean
G0_1286,-81.795,,,clean
G0_1287,14.593,,,clean
G0_1288,37.533,,,clean
G0_1289,72.397,,,clean
G0_1290,-187.692,,,clean
G0_1291,-210.786,,,clean
G0_1292,-4.93,,,clean
G0_1293,106.425,,,clean
G0_1294,324.181,,,clean
G0_1295,10.716,,,clean
G0_1296,199.784,,,clean
G0_1297,-22.237,,,clean
G0_1298,219.583,,,clean
G0_1299,208.575,,,clean
G0_1300,-88.73,,,clean
G0_1301,44.059,,,clean
G0_1302,32.343,,,clean
G0_1303,26.012,,,clean
G0_1304,-41.009,,,clean
G0_1305,83.469,,,clean
G0_1306,84.458,,,clean
G0_1307,-204.46,,,clean
G0_1308,-117.511,,,clean
G0_1309,-135.243,,,clean
G0_1310,-208.488,,,clean
G0_1311,-262.778,,,clean
G0_1312,215.445,,,clean
G0_1313,-4.309,,,clean
G0_1314,179.132,,,clean
G0_1315,80.88,,,clean
G0_1316,13.087,,,clean
G0_1317,-218.136,,,clean
G0_1318,164.352,,,clean
G0_1319,272.984,,,clean
G0_1320,96.073,,,clean
G0_1321,-177.015,,,clean
G0_1322,-167.203,,,clean
G0_1323,-172.58,,,clean
G0_1324,48.413,,,clean
G0_1325,57.657,,,clean
G0_1326,-43.576,,,clean
G0_1327,181.947,,,clean
G0_1328,103.327,,,clean
G0_1329,-451.234,,,clean
G0_1330,28.322,,,clean
G0_1331,-32.733,,,clean
G0_1332,-122.896,,,clean
G0_1333,178.011,,,clean
G0_1334,158.649,,,clean
G0_1335,-173.739,,,clean
G0_1336,278.076,,,clean
G0_1337,-85.162,,,clean
G0_1338,102.107,,,clean
G0_1339,-110.542,,,clean
G0_1340,69.78,,,clean
G0_1341,22.133,,,clean
G0_1342,287.323,,,clean
G0_1343,-22.04,,,clean
G0_1344,17.407,,,clean
G0_1345,87.075,,,clean
G0_1346,-36.719,,,clean
G0_1347,9.255,,,clean
G0_1348,64.223,,,clean
G0_1349,162.857,,,clean
G0_1350,-49.803,,,clean
G0_1351,-179.54,,,clean
G0_1352,-25.189,,,clean
G0_1353,-234.31,,,clean
G0_1354,33.462,,,clean
G0_1355,39.709,,,clean
G0_1356,180.869,,,clean
G0_1357,1.734,,,clean
G0_1358,97.011,,,clean
G0_1359,-77.993,,,clean
G0_1360,-142.64,,,clean
G0_1361,-166.985,,,clean
G0_1362,19.948,,,clean
G0_1363,78.003,,,clean
G0_1364,215.827,,,clean
G0_1365,241.374,,,clean
G0_1366,119.235,,,clean
G0_1367,-98.248,,,clean
G0_1368,-102.68,,,clean
G0_1369,-57.82,,,clean
G0_1370,175.436,,,clean
G0_1371,-199.78,,,clean
G0_1372,-17.83,,,clean
G0_1373,-245.065,,,clean
G0_1374,-22.354,,,clean
G0_1375,130.38,,,clean
G0_1376,-49.292,,,clean
G0_1377,-14.712,,,clean
G0_1378,20.725,,,clean
G0_1379,-228.766,,,clean
G0_1380,-119.07,,,clean
G0_1381,-215.294,,,clean
G0_1382,-71.576,,,clean
G0_1383,-149.453,,,clean
G0_1384,-141.56,,,clean
G0_1385,-28.308,,,clean
G0_1386,13.964,,,clean
G0_1387,114.749,,,clean
G0_1388,93.503,,,clean
G0_1389,28.59,,,clean
G0_1390,25.484,,,clean
G0_1391,-110.877,,,clean
G0_1392,-134.756,,,clean
G0_1393,58.125,,,clean
G0_1394,-146.444,,,clean
G0_1395,-120.299,,,clean
G0_1396,-74.499,,,clean
G0_1397,-158.784,,,clean
G0_1398,106.496,,,clean
G0_1399,-87.978,,,clean
G0_1400,223.088,,,clean
G0_1401,-52.927,,,clean
G0_1402,30.967,,,clean
G0_1403,62.976,,,clean
G0_1404,-97.13,,,clean
G0_1405,47.942,,,clean
G0_1406,193.891,,,clean
G0_1407,-66.76,,,clean
G0_1408,120.765,,,clean
G0_1409,-229.361,,,clean
G0_1410,-223.951,,,clean
G0_1411,14.109,,,clean
G0_1412,-10.38,,,clean
G0_1413,10.913,,,clean
G0_1414,159.326,,,clean
G0_1415,70.789,,,clean
G0_1416,145.166,,,clean
G0_1417,208.21,,,clean
G0_1418,-208.534,,,clean
G0_1419,37.889,,,clean
G0_1420,107.695,,,clean
G0_1421,60.516,,,clean
G0_1422,-251.127,,,clean
G0_1423,208.88,,,clean
G0_1424,111.496,,,clean
G0_1425,-61.083,,,clean
G0_1426,45.673,,,clean
G0_1427,136.114,,,clean
G0_1428,127.968,,,clean
G0_1429,241.626,,,clean
G0_1430,140.776,,,clean
G0_1431,-75.446,,,clean
G0_1432,-66.832,,,clean
G0_1433,223.991,,,clean
G0_1434,68.323,,,clean
G0_1435,-5.758,,,clean
G0_1436,-133.026,,,clean
G0_1437,17.078,,,clean
G0_1438,188.198,,,clean
G0_1439,71.624,,,clean
G0_1440,7.143,,,clean
G0_1441,65.308,,,clean
G0_1442,65.309,,,clean
G0_1443,-84.085,,,clean
G0_1444,-203.699,,,clean
G0_1445,-54.009,,,clean
G0_1446,83.446,,,clean
G0_1447,141.011,,,clean
G0_1448,22.667,,,clean
G0_1449,272.402,,,clean
G0_1450,-91.01,,,clean
G0_1451,-7.172,,,clean
G0_1452,54.69,,,clean
G0_1453,104.167,,,clean
G0_1454,-36.327,,,clean
G0_1455,97.352,,,clean
G0_1456,135.69,,,clean
G0_1457,100.356,,,clean
G0_1458,-207.95,,,clean
G0_1459,405.04,,,clean
G0_1460,-18.312,,,clean
G0_1461,-121.027,,,clean
G0_1462,-16.945,,,clean
G0_1463,-6.062,,,clean
G0_1464,97.278,,,clean
G0_1465,-164.304,,,clean
G0_1466,-69.473,,,clean
G0_1467,-320.552,,,clean
G0_1468,-235.114,,,clean
G0_1469,104.161,,,clean
G0_1470,200.175,,,clean
G0_1471,-280.216,,,clean
G0_1472,-151.682,,,clean
G0_1473,47.895,,,clean
G0_1474,-7.57,,,clean
G0_1475,-252.839,,,clean
G0_1476,47.611,,,clean
G0_1477,154.044,,,clean
G0_1478,33.086,,,clean
G0_1479,65.417,,,clean
G0_1480,109.667,,,clean
G0_1481,0.631,,,clean
G0_1482,185.527,,,clean
G0_1483,-34.099,,,clean
G0_1484,-106.383,,,clean
G0_1485,-23.619,,,clean
G0_1486,266.518,,,clean
G0_1487,32.224,,,clean
G0_1488,-231.192,,,clean
G0_1489,118.942,,,clean
G0_1490,-61.9,,,clean
G0_1491,-4.731,,,clean
G0_1492,-13.968,,,clean
G0_1493,-30.191,,,clean
G0_1494,-62.898,,,clean
G0_1495,-124.25,,,clean
G0_1496,-166.283,,,clean
G0_1497,-65.764,,,clean
G0_1498,-176.835,,,clean
G0_1499,-39.759,,,clean
G0_1500,-39.045,,,clean
G0_1501,134.841,,,clean
G0_1502,47.219,,,clean
G0_1503,79.362,,,clean
G0_1504,272.255,,,clean
G0_1505,-34.83,,,clean
G0_1506,-149.966,,,clean
G0_1507,-152.865,,,clean
G0_1508,28.954,,,clean
G0_1509,-6.033,,,clean
G0_1510,19.808,,,clean
G0_1511,-58.572,,,clean
G0_1512,80.592,,,clean
G0_1513,48.187,,,clean
G0_1514,-136.23,,,clean
G0_1515,134.965,,,clean
G0_1516,-35.061,,,clean
G0_1517,85.218,,,clean
G0_1518,145.529,,,clean
G0_1519,110.571,,,clean
G0_1520,34.809,,,clean
G0_1521,-107.815,,,clean
G0_1522,-99.933,,,clean
G0_1523,55.977,,,clean
G0_1524,-198.507,,,clean
G0_1525,42.864,,,clean
G0_1526,259.614,,,clean
G0_1527,147.675,,,clean
G0_1528,22.613,,,clean
G0_1529,-192.494,,,clean
G0_1530,-118.93,,,clean
G0_1531,310.667,,,clean
G0_1532,51.046,,,clean
G0_1533,128.593,,,clean
G0_1534,-28.617,,,clean
G0_1535,2.131,,,clean
G0_1536,-175.239,,,clean
G0_1537,-17.239,,,clean
G0_1538,-120.043,,,clean
G0_1539,-93.536,,,clean
G0_1540,117.56,,,clean
G0_1541,65.112,,,clean
G0_1542,-58.1,,,clean
G0_1543,131.709,,,clean
G0_1544,-102.489,,,clean
G0_1545,-258.936,,,clean
G0_1546,22.462,,,clean
G0_1547,66.227,,,clean
G0_1548,-109.223,,,clean
G0_1549,-141.421,,,clean
G0_1550,-27.652,,,clean
G0_1551,-38.388,,,clean
G0_1552,168.938,,,clean
G0_1553,-157.858,,,clean
G0_1554,-48.679,,,clean
G0_1555,-21.789,,,clean
G0_1556,101.836,,,clean
G0_1557,-321.015,,,clean
G0_1558,-49.341,,,clean
G0_1559,-32.004,,,clean
G0_1560,-43.218,,,clean
G0_1561,379.48,,,clean
G0_1562,-189.973,,,clean
G0_1563,8.12,,,clean
G0_1564,25.364,,,clean
G0_1565,-54.466,,,clean
G0_1566,51.308,,,clean
G0_1567,110.888,,,clean
G0_1568,100.836,,,clean
G0_1569,33.424,,,clean
G0_1570,186.93,,,clean
G0_1571,204.818,,,clean
G0_1572,-96.363,,,clean
G0_1573,46.564,,,clean
G0_1574,-93.685,,,clean
G0_1575,-201.044,,,clean
G0_1576,-98.559,,,clean
G0_1577,265.914,,,clean
G0_1578,-11.105,,,clean
G0_1579,99.094,,,clean
G0_1580,41.116,,,clean
G0_1581,49.627,,,clean
G0_1582,-80.141,,,clean
G0_1583,132.428,,,clean
G0_1584,75.506,,,clean
G0_1585,2.37,,,clean
G0_1586,-100.029,,,clean
G0_1587,158.041,,,clean
G0_1588,-339.231,,,clean
G0_1589,176.54,,,clean
G0_1590,-170.048,,,clean
G0_1591,-46.814,,,clean
G0_1592,-226.366,,,clean
G0_1593,5.402,,,clean
G0_1594,120.135,,,clean
G0_1595,50.1,,,clean
G0_1596,-144.329,,,clean
G0_1597,122.555,,,clean
G0_1598,-44.211,,,clean
G0_1599,32.101,,,clean
G0_1600,61.218,,,clean
G0_1601,209.412,,,clean
G0_1602,-202.12,,,clean
G0_1603,11.035,,,clean
G0_1604,-146.492,,,clean
G0_1605,257.26,,,clean
G0_1606,245.509,,,clean
G0_1607,-14.706,,,clean
G0_1608,196.164,,,clean
G0_1609,213.185,,,clean
G0_1610,-230.162,,,clean
G0_1611,134.892,,,clean
G0_1612,-80.497,,,clean
G0_1613,-277.264,,,clean
G0_1614,220.206,,,clean
G0_1615,-53.664,,,clean
G0_1616,36.105,,,clean
G0_1617,-23.955,,,clean
G0_1618,8.446,,,clean
G0_1619,-46.075,,,clean
G0_1620,39.118,,,clean
G0_1621,87.935,,,clean
G0_1622,-133.714,,,clean
G0_1623,-29.993,,,clean
G0_1624,-188.101,,,clean
G0_1625,-85.686,,,clean
G0_1626,-29.456,,,clean
G0_1627,94.257,,,clean
G0_1628,68.074,,,clean
G0_1629,31.758,,,clean
G0_1630,-2.503,,,clean
G0_1631,-119.796,,,clean
G0_1632,94.3,,,clean
G0_1633,77.164,,,clean
G0_1634,170.743,,,clean
G0_1635,-20.125,,,clean
G0_1636,267.082,,,clean
G0_1637,-153.363,,,clean
G0_1638,-108.05,,,clean
G0_1639,-50.07,,,clean
G0_1640,110.074,,,clean
G0_1641,3.851,,,clean
G0_1642,11.244,,,clean
G0_1643,-5.154,,,clean
G0_1644,-173.482,,,clean
G0_1645,151.103,,,clean
G0_1646,-126.115,,,clean
G0_1647,10.419,,,clean
G0_1648,-183.216,,,clean
G0_1649,-43.87,,,clean
G0_1650,97.163,,,clean
G0_1651,409.728,,,clean
G0_1652,32.66,,,clean
G0_1653,-18.416,,,clean
G0_1654,43.551,,,clean
G0_1655,-37.63,,,clean
G0_1656,18.858,,,clean
G0_1657,-190.837,,,clean
G0_1658,112.377,,,clean
G0_1659,-139.827,,,clean
G0_1660,12.872,,,clean
G0_1661,-107.53,,,clean
G0_1662,-12.17,,,clean
G0_1663,-31.41,,,clean
G0_1664,29.628,,,clean
G0_1665,-14.812,,,clean
G0_1666,66.649,,,clean
G0_1667,-43.953,,,clean
G0_1668,288.106,,,clean
G0_1669,19.142,,,clean
G0_1670,-3.749,,,clean
G0_1671,196.88,,,clean
G0_1672,48.265,,,clean
G0_1673,-4.119,,,clean
G0_1674,-53.272,,,clean
G0_1675,-137.174,,,clean
G0_1676,-85.866,,,clean
G0_1677,1.684,,,clean
G0_1678,-156.961,,,clean
G0_1679,114.066,,,clean
G0_1680,-131.709,,,clean
G0_1681,88.337,,,clean
G0_1682,0.644,,,clean
G0_1683,173.232,,,clean
G0_1684,75.311,,,clean
G0_1685,-239.486,,,clean
G0_1686,28.304,,,clean
G0_1687,-37.894,,,clean
G0_1688,-49.409,,,clean
G0_1689,-93.594,,,clean
G0_1690,-52.25,,,clean
G0_1691,179.859,,,clean
G0_1692,-20.106,,,clean
G0_1693,114.482,,,clean
G0_1694,21.354,,,clean
G0_1695,90.322,,,clean
G0_1696,-46.993,,,clean
G0_1697,-42.8,,,clean
G0_1698,189.412,,,clean
G0_1699,-15.006,,,clean
G0_1700,-188.393,,,clean
G0_1701,81.515,,,clean
G0_1702,-221.152,,,clean
G0_1703,262.59,,,clean
G0_1704,201.425,,,clean
G0_1705,65.816,,,clean
G0_1706,154.727,,,clean
G0_1707,154.425,,,clean
G0_1708,93.651,,,clean
G0_1709,65.702,,,clean
G0_1710,66.199,,,clean
G0_1711,65.524,,,clean
G0_1712,125.294,,,clean
G0_1713,-130.213,,,clean
G0_1714,205.93,,,clean
G0_1715,114.919,,,clean
G0_1716,145.35,,,clean
G0_1717,-77.819,,,clean
G0_1718,250.11,,,clean
G0_1719,46.652,,,clean
G0_1720,-113.788,,,clean
G0_1721,131.071,,,clean
G0_1722,-32.497,,,clean
G0_1723,113.588,,,clean
G0_1724,-291.641,,,clean
G0_1725,155.782,,,clean
G0_1726,-18.955,,,clean
G0_1727,30.445,,,clean
G0_1728,156.093,,,clean
G0_1729,26.654,,,clean
G0_1730,-64.379,,,clean
G0_1731,385.117,,,clean
G0_1732,103.817,,,clean
G0_1733,2.544,,,clean
G0_1734,99.081,,,clean
G0_1735,-66.76,,,clean
G0_1736,30.023,,,clean
G0_1737,42.533,,,clean
G0_1738,164.903,,,clean
G0_1739,152.754,,,clean
G0_1740,45.392,,,clean
G0_1741,87.607,,,clean
G0_1742,115.101,,,clean
G0_1743,-66.482,,,clean
G0_1744,144.175,,,clean
G0_1745,-20.992,,,clean
G0_1746,-219.69,,,clean
G0_1747,-170.602,,,clean
G0_1748,-62.943,,,clean
G0_1749,44.717,,,clean
G0_1750,-151.178,,,clean
G0_1751,-196.776,,,clean
G0_1752,-147.316,,,clean
G0_1753,-156.58,,,clean
G0_1754,19.05,,,clean
G0_1755,-121.488,,,clean
G0_1756,-15.355,,,clean
G0_1757,-145.381,,,clean
G0_1758,91.913,,,clean
G0_1759,112.81,,,clean
G0_1760,15.672,,,clean
G0_1761,80.323,,,clean
G0_1762,65.036,,,clean
G0_1763,-55.32,,,clean
G0_1764,70.751,,,clean
G0_1765,-49.873,,,clean
G0_1766,19.378,,,clean
G0_1767,-58.015,,,clean
G0_1768,8.415,,,clean
G0_1769,149.631,,,clean
G0_1770,40.764,,,clean
G0_1771,50.449,,,clean
G0_1772,26.487,,,clean
G0_1773,-214.055,,,clean
G0_1774,-7.849,,,clean
G0_1775,-132.161,,,clean
G0_1776,-82.222,,,clean
G0_1777,-76.26,,,clean
G0_1778,-1.093,,,clean
G0_1779,-198.842,,,clean
G0_1780,59.592,,,clean
G0_1781,-130.835,,,clean
G0_1782,28.124,,,clean
G0_1783,63.727,,,clean
G0_1784,-78.615,,,clean
G0_1785,119.324,,,clean
G0_1786,-137.222,,,clean
G0_1787,-232.474,,,clean
G0_1788,126.076,,,clean
G0_1789,110.968,,,clean
G0_1790,-194.076,,,clean
G0_1791,-130.101,,,clean
G0_1792,22.175,,,clean
G0_1793,100.706,,,clean
G0_1794,205.868,,,clean
G0_1795,-76.413,,,clean
G0_1796,-104.006,,,clean
G0_1797,-176.771,,,clean
G0_1798,102.434,,,clean
G0_1799,-268.742,,,clean
G0_1800,93.01,,,clean
G0_1801,-55.275,,,clean
G0_1802,27.521,,,clean
